"Data Source","World Development Indicators",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Heavily indebted poor countries (HIPC)","HPC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","3741081845.18698","3939575963.09689","4087786719.25471","4528543783.41597","4811501444.18579","5501809876.72221","5436990092.07666","6249698557.68593","7475525238.52091","10424005802.6932","10751464693.0185","12195729284.202","14280937618.6494","15873930308.4573","18748137667.8548","21292378520.2194","19557812753.356","19257830859.8669","18966157294.4238","20899732074.2116","20449250608.9061","21428727713.3449","21716322821.3764","21284938401.9079","22669001833.5585","25030928823.703","24566144935.4617","23484643585.5029","23646115092.3841","24469314504.9761","30436814714.5037","32868184665.3782","33164704921.5279","33871259806.0963","32934148328.5557","36376197191.7989","36143692977.6374","40388749624.4071","46404042323.452","58108705343.2903","68679638189.062","82902111570.8114","100480770330.627","123338112669.994","111386977965.077","135490863418.548","161310723795.912","165257171643.66","170851072122.613","170765711102.105","144956101399.656","139914326111.078","164089005124.796","181446293534.876","184274909815.966","159618732761.96","208367953103.779",
"Croatia","HRV","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6181652552.94736","7276247019.89748","7460831083.75774","7498877740.71326","7122984913.07591","7638094873.186","8631397032.40049","9710014690.17474","12448198976.4198","15347685910.891","16669918688.6422","19123850275.3773","22761205420.8218","25575432905.6944","20447389403.4017","21635541493.339","24236617603.7051","22335640412.7853","23470755729.6636","24940444720.9211","22948569293.4507","24555556090.3023","27661081728.7417","30780122852.6633","31534555620.3672","23840548540.8422","35358791830.0579",
"Haiti","HTI","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","426125800","356133600","368773800","358172245.494024","170898224.490686","203702652.513441","139173369.867473","256955764.92692","329352514.398265","349003993.916387","368684569.868002","508795815.914639","500598000.142701","445213583.391735","421180249.110977","469754618.757817","518490700.024444","605069774.779397","689103494.448546","779201474.339435","917202249.481271","1034003271.67701","1016377475.83702","1323610000.96798","1323609689.69316","1566906101.52277","1662116686.61118","1747794244.30207","1613347565.96492","1664384135.95576","1779807736.40458","1732030796.75048","1110024754.94218","1490135681.18388",
"Hungary","HUN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9997910590.754","10695327143.3871","9305672448.33805","10964648336.1666","18193517647.2179","19541988133.3825","22657803556.0942","25780593157.6102","27306222585.4306","31569229766.0494","34871552860.0724","39305779457.5653","48053312718.7017","62016712553.355","70774176092.5933","85375664242.5971","109092692856.886","125363676136.591","97285176510.823","107203863216.488","122180632165.328","110624931420.638","115889090055.656","122873573562.815","109560505848.764","111124980759.44","122961374954.452","134482261437.021","133725455859.079","123747209385.383","148291830254.915",
"IBRD only","IBD","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","35653282730.6686","35771970215.358","35751366989.115","41685270189.0684","41925212279.3417","45198379355.1856","47889515940.8789","48931089030.3817","51886883598.1912","57200383058.727","62009908212.6631","69004276460.2484","82533921371.3986","124982064186.845","207416533058.984","201191460207.548","232781797310.288","261408467070.9","271480859899.128","370656741031.99","456630159601.065","439331099210.789","435479759865.807","445825145207.727","466868220932.697","456297842629.327","409180281240.21","486310469179.498","560791631765.401","610007326459.17","663885744560.148","639447773231.406","933001331257.686","824121921459.435","906133490058.641","1065657982798.57","1150675440522.53","1251380800100.67","1207658689376.28","1273172568390.75","1533117805218.26","1503049151942.98","1636133241666.79","1950571479340.22","2504318036611.77","3088787460335.52","3760169642356.99","4543733594366.58","5474024487780.44","4388123367470.41","5620221681145.86","6779032712342.69","7063476770340.27","7262646202057.77","7266776952866.85","6407259443256.65","6172555891025.33","6975244030380.77","7742149387206.92","7635364540662.89","7076166473985.42","9235035533557.42",
"IDA & IBRD total","IBT","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","40390877416.7552","40982161071.903","41424668197.8377","47826650063.3913","48741257130.3673","52600209662.2425","55767287280.5115","56908477499.7398","60495857044.863","66604390328.1963","72983601547.2198","79665465137.2551","94322722628.1408","140711597085.433","232580649294.406","225614541687.319","260805917903.303","296033200477.449","305579097712.005","415839952837.855","517912983380.095","492376584839.952","478887583423.086","482681631935.275","504470198118.465","495625332567.516","449705151227.794","536268628396.197","606094743492.4","669089756494.125","728110871992.581","706513719553.824","1004346037556.82","891675633682.553","980914764469.109","1159033609245.72","1253833513403.15","1361647800317.93","1311003115362.03","1381001944002.54","1665712620069.11","1634767566775.82","1777913822574.41","2106130725461.06","2694464298168.89","3319174672747.89","4054652723148","4866909762020.98","5876013709585.97","4719193552603.52","6046405892508.13","7224556113747.2","7509831965984.45","7670282303617.61","7696857921704.53","6757095546727.46","6497690762327.84","7348152117046.5","8168701883153.72","8073190794399.97","7440395062939.6","9681554196558.39",
"IDA total","IDA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","24655672899.1639","28333966675.1479","34437791657.187","34219609206.2506","45567689669.4464","60860197287.3761","53526111165.6494","45071437576.6683","39541019633.0249","40541891699.5897","41866363105.373","42119038443.4177","51602379715.0197","48916800921.6171","61559826989.3446","66912604527.9046","70313961477.8409","72807910715.1078","69505486758.36","77004140828.4742","96616791911.9499","107021994241.945","114169485008.764","106761874074.814","111304851883.339","137092206277.473","136332878867.865","146613060001.038","159727163213.449","194364820950.758","235028456847.797","302123620790.328","327776113482.396","409282461311.541","337868076026.801","435118686072.912","451421394933.8","451440361276.21","409819159583.93","433345386824.136","351396837125.371","326164103723.329","374384510787.829","428871899682.416","441023461708.151","364700952382.594","444798534071.906",
"IDA blend","IDB","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","1416924626.405","1455740828.57411","1560027223.09226","1814472301.65756","2009612327.14984","2202637341.11715","2339403487.80803","2316144808.4953","2489100587.82308","2897163402.42788","3648402451.06194","3722972139.6924","4243229698.21951","6731895530.96336","12984967292.7593","11470301931.7859","13620513474.2968","17274043161.8875","15875671130.628","22726722653.795","34420076758.8471","29124191793.0692","23595800477.6153","18790970765.3403","18868822123.3413","19384347874.576","17575873703.4027","22571124615.5196","22516194134.6502","30016757486.7717","31513651323.8962","34097134746.1525","34860993570.4759","29194081798.6515","28612232094.3028","39021796323.0626","42857103391.4639","46025126999.5539","37726968877.041","39637599565.189","54490025934.4628","49902367054.9307","51826101741.4135","63674431844.3078","68954586923.8089","84766589603.2591","127331511997.201","121268947763.363","161697654524.967","120480409910.199","174050343657.144","229906032842.851","242171307989.654","188782244969.993","201288522038.171","132949908821.534","112323695591.704","130818823100.036","164276001061.052","162288792305.725","116562823876.062","144824280731.859",
"Indonesia","IDN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","497382748.744854","769173673.292719","751533742.331288","1175342465.75342","1345889842.72457","1816385542.16867","3263373493.9759","7482168674.6988","6868915662.6506","8264096385.54217","10760963855.4217","11251894892.8529","15453888931.5756","22088390908.6326","23629067635.0893","20176590282.7522","22488286936.9481","23177770004.3056","20279854571.7423","16387068862.0554","18661070325.9605","21110162561.6515","24640067882.4967","28982531189.6634","33063806609.367","38801726176.401","42274397859.4989","46896633113.5023","53185312942.0389","58717201041.7111","60106038403.5787","50555726234.5501","49720260589.8075","67621169165.827","62625875833.9076","63956798804.501","71553141044.9888","82744351781.0167","97387627234.8392","113143424880.155","127226102177.005","152090401421.802","130357798591.185","183480563627.391","235095130017.567","225744402474.106","218308408827.835","210820082760.734","182158299305.401","177886012771.598","204924485587.546","218905647471.407","208057763085.712","182850626710.373","255731268263.145",
"IDA only","IDX","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35276724515.3929","37042720335.587","40074126771.6832","48580193944.0494","57649236699.8132","64245830420.9697","68213332164.7946","69957996653.3529","72580283533.0437","82810420947.2902","87334040560.7689","96057476199.3307","96274990156.4702","127054484680.035","152095539247.145","174987068886.474","208728405231.294","249192696170.743","219488773129.055","262650064246.005","223088796287.006","211114620189.527","222022776910.528","233167986535.064","217749290225.108","212640538289.754","242235483236.981","263499873499.262","277403648533.814","246790243186.457","298286343492.197",
"Isle of Man","IMN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","1652701652.70165","1688401688.40169","1757701757.70176","2072702072.70207","2104202104.2021","1969760604.7879","1900000000","2022666666.66667","2144000000","2170666666.66667","2361333333.33333","2469898946.46313","2878172457.50653","3599135190.13099","4808415667.78675","5560820024.49904","6868196413.18819","7754744525.54745","8670273695.49852","10326383041.9494","11439539833.7726","11485654131.2966","12009388988.7104","12741342694.5045","13330753440.7915","12217464494.0919","12937864153.5995","15638662913.9839","17899797605.808","20770717303.6297","22639774911.5525","22943398073.2995","25486060890.6036","27466578243.4169","32361287610.239","39068859788.0594","40803024157.2021","44459245982.728","46426482685.1663","52544410650.2485","60878396865.5263","60963525504.4702","73452725999.4092","90838365703.7158","126647719432.562","160837835640.201","199973922363.783","253077318576.18","288902151603.701","273751836387.128","375353472834.938","447383950836.263","448400543291.471","472180427427.899","468346037554.217","416787832621.795","439642787829.497","498258560860.385","538635201541.984","529244936262.465","499095036175.143","679680586359.909",
"Not classified","INX","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
