"Data Source","World Development Indicators",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"El Salvador","SLV","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","252880000","276800000","279760000","273680000","270680000","278120000","315680000","355440000","475720000","680200000","720040000","857200000","1102320000","1236480000","1286440000","1188160000","1154480000","967760600","1048723500","1044917600","1135807500","1095515800","1033141700","933715700","1035800000","1499153633.1","1603417100","1891815600","2281645100","2705134100","3373053900","3272855600","3836743500","3990321100","4129349000","4935859900","5021277400","5117092900","5603962500","6021905400","6533150000","7602490000","8855300000","9699500000","7413800000","8595000000","10201700000","10495790000","11155200000","10969480000","11033340000","10731440000","11309300000","12151540000","12388470000","10764000000","15753950000",
"San Marino","SMR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2085251771.33993","2159658747.26686","2217609674.13014","2365267010.75385","2315473778.08776","2164228072.8268","",
"Somalia","SOM","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","30939958.5040166","44239946.4640214","55999932.8000269","56139923.7840305","69859927.2560291","50301711.6297302","58099664.8420109","60479637.1221773","61697616.3743018","72457142.8571429","54000013.7142857","65931612.9394271","85672143.3790347","136273183.156889","186973778.554408","191088160.127085","192486094.996029","295217382.028986","316988817.679558","445931808.923885","534102368.090059","477996187.190869","526993563.685709","533432443.476805","481494597.283007","169206456.500803","273465478.015279","315205176.136978","230343008.3312","490450254.295533","346105374.490393","","","","","","","","","","","","","","","","","","","","","","","3561000000","3903999993.56761","3987000000","4194000000","4624000000","5122000005.4421","5423000000","5818000000","6544000009.83305",
"Serbia","SRB","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1384067796.61017","3911862197.39292","5400470206.18034","4583104039.55816","2969446469.15062","942619356.329919","4647699947.84327","6295732961.89496","8548771042.66012","12833921420.1783","12471833413.7765","15417941256.1918","20858224058.4396","26220470717.0224","17917945386.6938","18599441134.5072","22563779942.0182","21492658567.9973","23262513959.1986","23603527164.0954","20707756724.0197","21706648849.4121","25206885927.7517","29908522177.6669","31394659932.1993","30146399930.9832","39286990710.8845",
"Sub-Saharan Africa (excluding high income)","SSA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","9599705468.43286","9509496931.13648","10258235986.0787","10521723344.0216","11685610320.3298","13813423243.8408","15236458116.5286","15483937205.9979","20900206553.8375","31507638043.6819","39091692860.4401","41625140802.7463","43204240895.3351","49409384069.5791","58347819579.4061","78299203242.2634","86378805846.5062","70068976839.5077","56325992971.5634","53038834386.0216","47124718426.4667","51548494218.7952","60895171382.6841","64539315777.427","67298125280.2934","74547388078.7173","78421366859.0315","77181925420.1602","72219941422.133","77388652424.7468","97209298398.417","103208425772.265","110724788856.734","109118516093.627","100060168960.45","105856175927.495","110547852769.054","118739517083.046","151144369661.557","174764908239.942","211683900117.452","253836008761.334","329499241146.088","391585044955.291","357423941406.101","416813689539.737","497100228738.886","487776532166.628","510619093070.209","501242883519.364","423691394464.965","376681737281.669","404928410634.737","470778645024.487","470008417715.655","354043084054.003","457908268701.952",
"South Sudan","SSD","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4556634294.45799","4222409862.32574","4308920517.1591","4047444596.85514","3434803457.62712","7567840881.35593","3664089627.11864","3467364408.19044","","","","","","",
"Sub-Saharan Africa","SSF","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","9602995866.45151","9512756409.24896","10261752102.2215","10525329773.1727","11689615683.7413","13818157937.0688","15241680569.6302","15489244485.1088","20907370315.107","31518437611.4532","39105091941.1887","41639408248.8959","43225591471.6293","49440857433.8472","58405717994.2087","78358247273.2281","86424275857.6394","70133878039.353","56389649492.1778","53105073432.5388","47209932161.2503","51638553588.7167","60987259465.7117","64685628708.2766","67449239654.6498","74719393622.5366","78573349303.69","77357859296.3705","72454842812.9043","77581881748.1722","97422155827.722","103585020743.356","111053370071.133","109496826076.338","100501635008.119","106374572043.878","111217428341.763","119354116866.738","151767375326.145","175462168722.576","212625612373.76","254879985613.394","330454126442.73","392674251614.543","358420022126.047","417862646466.543","498285574572.908","489017569602.737","511839074401.866","502831034967.021","425090202941.042","378186886131.375","406672193938.484","472546255684.638","471945460279.875","354926516496.049","459069651075.134",
"Small states","SST","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47088223558.832","58687594952.019","62260794946.2056","64939084045.3002","65575830966.7966","64437669037.4504","68035395509.9532","67460670317.9879","71508288544.0732","83475327492.9023","99561523283.7141","117695376003.763","142182869416.228","172201943665.199","201249726540.964","166040440024.584","184452708560.262","230011810591.525","251138162402.458","259993298441.763","263734133255.668","234443336395.301","237741675234.222","254248033744.387","277416828897.446","276632152043.741","244944241016.983","288440763921.602",
"Sao Tome and Principe","STP","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1192914677.26063","1387613843.35155","1846265938.06922","1697267759.56284","1678079696.94762","","","","","","","","","","","",
"Slovak Republic","SVK","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4251767394.61656","6602608480.65274","10819201707.8535","9869717732.49004","10695987661.6443","14115313725.4902","17460205323.1939","17726047354.7071","16884531826.8263","15577954489.456","16253875873.9796","19871121855.0138","22379998736.8616","29471992636.1513","40553163472.2634","47374109102.4187","59010359787.6917","71803694371.8065","82643702952.325","60974412963.3691","70097455676.0501","83591215471.4301","80747227138.6934","86972645184.2861","87878377971.702","78755121134.0925","81467821158.7613","88939916510.3719","99735873960.6305","96815790541.5763","89027250135.6376","109565932794.719",
"Slovenia","SVN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12933093220.339","8912382608.69565","6661506485.84906","6919187301.5873","7870249302.32558","10180543873.8374","10189789305.949","10111527611.0444","10893287651.4714","11000424522.0831","10918374946.1903","11020070088.845","12057382543.6409","15208840680.3193","19444956402.5909","21887254072.8765","25630375109.7729","33276137346.7456","38163318803.2047","28245914567.9758","30475638367.7334","35608737592.5682","32368232184.8871","33668189401.4115","34697051480.7736","29807624110.6504","30915723137.7071","36028299306.8483","41364665347.1027","40802920386.196","36786335440.6102","47725668510.1969",
"Sweden","SWE","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","3412118647.54281","3435935928.60627","3674889647.01141","4001303566.60802","4539339896.57003","5144142719.75107","5445177562.07353","5655628630.1135","6170823804.06003","7153189116.61053","8511452485.88881","8730027117.18918","10058020535.8643","13262272571.1538","19719197188.8093","21285589566.9765","23742183475.2864","24866392806.1407","25733442735.421","35107292808.6585","40810546387.3652","36195754038.7882","34939660809.2191","32803783438.3274","33291121037.7427","35757544253.1875","41776926694.368","52324859314.8697","59068620903.5122","64198247529.8205","73057820504.1563","68543354609.3427","70552845221.3331","59040650615.4123","69267366511.1457","84138337095.0332","89009991052.7885","88157670696.4073","92940036981.5972","95341305189.7754","100453275414.202","91304566709.5875","95989771081.7389","116750182407.281","138259331328.498","151929587453.667","172232793906.373","204124400781.204","225084280317.398","166123624866.08","196190670652.162","232621994257.886","222400808657.397","224695020933.209","230849822578.612","201824555274.655","204349649954.888","222899873696.622","241335010126.525","232902905272.67","215340765861.366","261840323097.031",
"Eswatini","SWZ","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","12039759.2048159","14979700.4059919","20999580.0083998","28979420.4115918","29959400.8119838","36959260.8147837","56698866.0226795","62998740.0251995","57538849.2230155","57118857.6228475","67758644.8271035","74944071.5883669","85989332.6395213","124639769.45245","156585724.797645","164029749.830967","184222631.094756","208716651.333947","295193192.272309","408885721.073889","618130457.113508","604033728.350046","546417388.100939","557759626.604434","458618586.050295","334306995.109257","358293216.630197","479616895.874263","555487134.374313","605559118.465703","767813396.204538","816658349.328215","977615497.896213","1036592098.41785","1034169651.90943","1252954674.53337","1292343776.89391","1307297829.86111","1336847692.78078","1257913675.42352","1479696792.41477","1264818761.54302","1357182103.65535","1940920261.21327","2178217691.49793","2153311024.79833","1681386945.28539","1865728929.51429","1977703614.487","2068282320.59195","2671900180.29831","2214226990.4009","2099931242.38733","2127109310.10554","1967628341.33441","1665233707.03655","1625343075.27057","1949866370.57932","2068033383.43366","1931358813.435","1671259807.04662","2177895950.86381",
"Sint Maarten (Dutch part)","SXM","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","970055865.921788","1026871508.37989","1187597765.36313","1303631284.9162","1134804469.27374","1131843575.41899","1028826815.64246","1235754189.94413","","","",
"Seychelles","SYC","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","39173011.2173074","45757616.0706253","57828971.9796189","84447900.9710702","98787068.1245609","93272841.7349807","97873776.7295812","87782720.9751585","87652597.6831228","98778395.5524869","105550751.131018","113195902.982961","159120161.973418","164754300.456896","186209035.207705","172125801.145709","191504519.807103","238320563.543375","206172316.942917","232933282.933283","378654701.301837","340436305.035513","383025598.145227","433700140.383715","503614004.690399","644663559.539052","595571514.59854","610559020.127021","684576418.181818","919168490.909091","1021807960.57757","948944665.801137","1084488802.18246","991699130.7798","1048325079.96487","1187202665.37436","1241243432.57443","1221838899.34734","1584592453.12623","1395023246.3816","1498179306.40959","1734557950.73199","1760464664.90788","1927533473.95124","890330093.946017","1169822777.1047",
"Syrian Arab Republic","SYR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","238438296.089385","211572011.173184","239475799.457995","254143979.057592","257291282.722513","226605157.068063","303741727.748691","276517068.062827","320556937.172775","389686204.188482","374869109.947644","468586387.434555","572513089.005236","664617798.993003","1432392006.75755","1890810810.81081","2200813287.59231","2798471337.57962","2576815286.6242","3575286624.20382","4628789808.9172","5525350318.47134","4369171974.52229","4980636942.67516","4607133757.96178","5394904458.59873","5664203821.65605","9415286624.20382","4309042316.25835","5601514476.6147","6681514476.6147","8902538975.50111","12458797327.3942","15077238307.3497","20466102449.8886","19297104677.0601","23441870824.0535","22451581291.7595","21756169265.0334","23344409799.5546","23507171492.2049","26449265033.4076","28879821826.2806","28075812917.5947","42511002227.1715","52461113585.7461","54128017817.3719","68024320712.6949","79964632516.7038","69354565701.559","80410334075.7238","21157918816.4889","11943881780.9912","7888121089.69104","10159432247.0885","6059564467.9979","5723840411.8658","6828004665.13296","7631550774.89626","6506178990.82606","3724322371.4672","",
"Turks and Caicos Islands","TCA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","53426872.7229867","61975055.053798","70200150.5284779","71423855.7957594","83664248.0179132","74267243.2008436","77743900.7974775","81707046.2436955","84826312.1895657","83474196.2478665","103472052.840326","105681233.517474","113479622.405838","152093518.115661","174903172.475929","223504930.986461","228499255.324014","265386206.365999","311536380.78952","347871417.868289","298183134.083868","198725614.915939","112596761.917915","195963410.384023","221072311.19899","323630060.940173","377752728.610682","423865232.844628","446324643.224872","450301764.028252","485189440.01036","457982417.303512","466958175.50827","429082089.230711","411559916.549698","488251590.108272","467199450.144306","475289607.438732","515889603.184531","494007543.619927","481549067.315491","849538440.658675","2269814096.08466","1611292789.37964","2245029854.66627","2518057396.90444","3590201505.43924","3479736887.10177","3907578897.98206","3899422131.37586","4645436365.17236","5088490114.55949","5207595757.2162","5062672258.89634","5919969503.2357","4003726583.89541","3736368674.2076","3970361488.98308","4272464973.4943","4280250584.13309","4501989151.75143","5210833232.49732",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","6035335261.60578","4772190080.57374","4476861069.14443","5060638719.99172","5588099010.48113","6577335100.77276","7227832898.81049","7071839320.67454","7431284345.61261","7616451742.34923","8711599007.34288","8831673951.22347","10874672552.5141","16999804069.6417","26892358509.6257","28254683961.1714","28999993093.5488","34257242372.1145","39712704335.023","51590007486.615","65701620480.1049","77792268272.7759","77591841291.5304","82032997957.7782","83144478119.0439","96357577553.9103","89132609805.6728","93089882048.6506","115303165527.177","127822219854.444","149602660061.46","175496820216.1","201842138316.826","233047826250.677","307448708713.443","387166406457.834","425210194078.135","429486735572.767","354388667865.56","394590350469.784","501255343854.031","509607054838.236","579684099020.488","722776905342.309","939972230172.631","1094271909087.14","1281674192455","1526701189334.39","1843819395419.3","1606252425869.81","2172134465959.53","2718841475888.17","2893751788072.37","3101539460214.68","3223720845207.67","2917589894518.75","2865891817888.84","3261596832252.32","3761252471655.54","3678092797313.42","3412427072353.43","4395791786275.44",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","237649299538.762","179080110979.432","388002909223.744","282258849241.414","224437212507.065","256536192020.995","259122386847.473","284582833497.309","263642025604.641","228385675828.316","261946436216.245","270225155182.045","306231247642.193","386984881814.117","506928909680.398","608131930075.994","755871754040.474","997138988274.67","1262330648502.38","897009368340.778","1088867579814.69","1356983780715.94","1395966955579.42","1461791545154.57","1400976462491","1108586112630.92","1084425780865.25","1271451350323.53","1375092371427.62","1383897462994.29","1266905602922.21","1604394629934.08",
"Togo","TGO","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","38214643.767351","38204515.9404241","40229565.7511676","42712464.9615291","59099316.3208003","58272451.8680867","67485378.0389322","63953423.7476367","70392913.8524192","86588887.316001","98513363.2726985","114270406.908862","129169621.10499","134111072.227815","161892608.661152","331470798.538025","288177603.729643","407864399.459947","633708200.849169","679846316.970162","640383632.39991","509694303.752049","482035810.329869","357943251.562721","383104315.370379","435379737.926337","590807146.225346","633866209.972429","725201643.320322","660797856.983658","738251853.710065","665492393.840775","612032540.864507","395885613.778091","336592974.086855","489834295.572219","646854580.488724","671613095.187104","687344292.025213","615136346.938202","603448567.180319","647029612.463283","727124696.488405","960907912.330699","1094482096.87146","1168512440.95874","1214247540.70245","1375903953.27366","1673168161.43498","1696685515.89284","1830142344.00032","2496616435.57137","2293210366.80969","2864608515.57685","2641970052.89846","2417102029.61139","2411075764.38697","2101896008.43321","2328922767.53927","2260740965.77808","2435066176.03625","2879433005.24209",
"Thailand","THA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","480790112.266191","519127758.994036","584003831.417625","650552088.334134","730192307.692308","792692307.692308","947403846.153846","1139615384.61538","1257644230.76923","1343125000","1373509615.38462","1387451923.07692","1568846153.84615","2172743953.62002","3282634195.66039","3419302920.11993","3856500703.42792","5019534217.96952","5788769724.77515","8019041182.43392","9824969232.87296","10496095396.968","9012221685.99267","10920995995.6696","10937544946.1492","10091461730.777","10157497081.627","14318697808.9477","21214443007.998","27083534355.3031","35545758339.6846","41756450652.1194","45675804425.9668","52752887091.4232","63083936381.7097","81632698111.9959","82833873265.2795","70306654380.9363","48088366852.5172","56073539484.3668","71358153959.6827","68589774463.8424","72957581569.8753","84013658080.3479","106227176896.456","131483909786.4","145055593685.655","160397413538.365","201114269676.075","154464093006.434","207270125009.073","255199578901.799","273216731921.848","274440311137.148","254633433703.41","229553488263.445","221168844414.728","247430332529.95","283801678726.842","272916553936.536","231112684022.663","295718123281.974",
"Tajikistan","TJK","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","684720930.232558","733646616.541353","885522045.855379","835600000","867864129.468255","766160185.423642","733559541.121344","762413909.357993","848579377.792766","926522195.289606","1146860913.30764","1444874600.23565","1682281973.94597","2349017705.55421","3707189542.48366","4153088291.01933","3062736862.43271","3303722311.02992","4131274131.27413","5030077885.894","5124470005.45737","4140473104.34219","","","2928488718.90242","3220200629.42565","3408723663.22505","3125471085.74972","",
"Turkmenistan","TKM","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","869992927.1904","1222206142.25795","1951162671.7365","2184704662.42994","2090200051.4891","1853898096.99202","1584677058.83873","1735263506.00765","1342892221.32829","1404226130.03481","1431372549.01961","1262451918.33514","1828838800.56349","2025937934.22881","1887023593.46642","1781062355.6582","2469512195.12195","7197896377.09388","11697894736.8421","11508070175.4386","14986666666.6667","17758245614.0351","19110175438.5965","19287017543.8596","16333428571.4286","14430000000","11797714285.7143","5094000000","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","10197664725.4216","10436985969.2886","10855792963.7817","11582640387.1113","11388857856.6748","11539159528.9228","13143311234.0367","13482787861.1717","15099900304.9256","16905362942.6777","18569007327.7847","21248932765.4621","24279340635.6554","31949802708.7447","51164489012.5925","52846484385.6221","56100122788.186","63600325485.0213","72111019886.9739","88462971130.9804","113446881409.319","126143034206.555","105256332762.318","81018424438.3524","83000066540.0275","80245945619.1219","82750968338.5888","89458609148.5286","112986825649.451","118536799287.289","145588508849.765","169835465216.479","205013821069.503","227161821562.443","269701553954.227","300141260620.091","332144290944.127","387331674340.858","405862709076.383","386181177204.174","448282933642.725","441607674078.693","407919427553.865","423272241679.511","505608414349.506","600442455642.834","710965360570.014","848144525571.814","1030168171249.31","820788455511.147","1055195701002.44","1261216399386.53","1331170702688.99","1392157937782.35","1435953595456.11","1181958992576.37","1121435770568.51","1233250813813.69","1349716036699.71","1315744130614.38","1077627111429.88","1460328258854.28",
"Timor-Leste","TLS","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","605439000","753052100","810225719.429402","566191864.280392","440176595.157431","312224905.468586","406808581.867505","644645219.778181","816519379.129146","1079648922.66045","1109758398.5244","1400755271.0363","1408654560.8655","1033529585.74074","1131451121.66212","906884210.63221","937594402.959545","891109643.276498","962964808.368717","1004126107.22872","1039200829.5447","1313733031.5065",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","4145523652.98817","4519223750.33655","4863511831.12712","5436041735.89914","6244399783.81767","7522469415.14507","8671167195.33375","10242465907.9723","14508182005.7621","27627632168.7317","42047592853.9724","44050579634.5184","54858518566.5124","50890441639.8049","58550428732.1056","83037750057.8495","94227737793.379","95779594798.5549","90895059785.1966","83013827645.0385","83189163906.8136","75401690874.3451","69991172018.3848","75831825734.0318","85585426590.649","97288068932.8489","78384065154.6644","85537688586.6329","91837975458.2513","93244951928.8678","102226070916.525","113009141605.052","120851223935.876","126021636587.038","137663042956.374","146870598785.825","155376419780.44","158007012483.296","177116986002.834","233602383957.405","274585876099.511","293883849984.004","362766804170.74","472863570177.011","444830509885.215","474718590466.517","439466163269.539","512997318972.052","492021850631.311","489130795640.84","428878815165.901","399694856916.478","441604725340.262","448840847317.095","445336829474.112","359048458962.91","412857378029.762",
"Tonga","TON","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","23020683.3355151","17009776.3656361","19519960.0798403","28212887.7188966","31178962.6648782","36066955.1355044","41854746.0353942","40111573.1818643","42100000","40447564.721369","43380822.6831483","47652406.4171123","52761517.9946786","71192856.532513","66790623.7584426","73924988.4241395","80059386.0866883","67147205.1072675","65851156.0693642","89714437.2064839","113125344.244236","128182482.344346","109624060.150376","112420241.286863","69910974.9162823","78968275.2730157","81835734.7230738","100992155.2436","114642997.039399","130587231.754412","148874787.184646","151728607.695754","173799171.118989","181534143.518519","201533585.846478","222624812.069055","259268435.129087","286994512.950617","282037720.613681","254912542.073608","281830065.359477","266080447.330447","302977606.876272","323569605.251162","333828953.739161","314852170.901693","285502875.455463",
"South Asia (IDA & IBRD)","TSA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","4004740951.82832","4013240983.7094","4266670840.24829","4774413801.37679","5373671798.72967","5660551652.53235","5482001138.93099","5647073109.6212","5125474449.92317","5044819361.0207","5530523522.76772","5768416034.60238","5317103333.17022","7008483760.36168","10499784342.3164","12339626214.7512","12207497264.2355","13402508482.9532","16207950441.2982","21737479051.0243","29431645156.0384","29117170385.8058","29271943119.5704","29773740582.8244","29283730820.9596","31435191372.6292","30274370407.8748","32703893493.5398","37388391185.9431","40609138406.445","44598233942.4313","40902285328.8133","47981467347.6793","50823951856.5669","56345878376.0602","71480718048.96","76699015985.5565","81256334097.2544","83414132733.2648","91777788961.1643","98105769276.4375","98748852488.3166","110816247951.6","132047966126.645","181044746516.553","239268597745.354","299185448861.186","379396280537.854","447370102838.342","434036474485.014","547608441477.178","689392428526.769","701969775950.418","660128323736.626","666314778017.487","604632025312.858","622036354503.518","743202992959.758","830295251966.318","785977577943.879","664151316757.141","947250583758.514",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","9602995866.45149","9512756409.24894","10261752102.2214","10525329773.1727","11689615683.7413","13818157937.0688","15241680569.6301","15489244485.1088","20907370315.107","31518437611.4532","39105091941.1886","41639408248.8959","43225591471.6293","49440857433.8472","58405717994.2087","78358247273.228","86424275857.6393","70133878039.3529","56389649492.1777","53105073432.5387","47209932161.2503","51638553588.7166","60987259465.7117","64685628708.2765","67449239654.6498","74719393622.5365","78573349303.69","77357859296.3704","72454842812.9042","77581881748.1722","97422155827.722","103585020743.356","111053370071.133","109496826076.338","100501635008.119","106374572043.878","111217428341.763","119354116866.737","151767375326.145","175462168722.576","212625612373.76","254879985613.394","330454126442.73","392674251614.543","358420022126.047","417862646466.543","498285574572.908","489017569602.737","511839074401.866","502831034967.021","425090202941.042","378186886131.375","406672193938.484","472546255684.639","471945460279.875","354926516496.049","459069651075.134",
"Trinidad and Tobago","TTO","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","142666666.666667","140380952.380952","157714285.714286","131809523.809524","163428571.428571","356190476.190476","411742206.92293","553552714.315657","721299810.246679","1142038946.16266","1424807357.69326","1533348880.59701","1942191142.19114","2311869293.60884","3016728167.28167","3987404297.35737","4200688537.86958","3858472998.1378","3567177371.83265","3659243048.40371","3207070101.8574","3363979848.8665","3472788705.20092","4205875495.45349","4814810913.30454","6219545454.54545","5925543478.26087","7200814111.26187","7007273189.19996","7483590351.91775","8800888230.94004","8542223135.40168","8586219368.83986","9039606568.89435","9160512561.11954","9213978259.28358","10312643358.5876","10311528451.8534","11779200620.877","13947330389.4018","14625790041.6217","16470999248.6852","20617137505.853","26329275221.1671","20848404058.3574","24115551348.3303","26011173888.3364","26322924322.94","26321201575.6755","26627382635.3302","22362969004.894","21646880819.3669","22805819624.7003","24922664248.7438","23627624045.8015","19691046792.7749","24382894972.267",
"Turkiye","TUR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","513347022.587269","544444444.444444","711111111.111111","722222222.222222","611111111.111111","644444444.444444","800000000","777777777.777778","888888888.888889","922222222.222222","1086956521.73913","1342281879.19463","1739436619.71831","2330985915.49296","4021582733.81295","5027777777.77778","5453416149.06832","6283333333.33333","4744855967.07819","5254019292.6045","8209210526.31579","9167498359.09332","9692838643.39631","10212590427.4429","11802116286.6805","12751947860.3709","12193740641.3545","15479659810.7727","15947270362.4284","19050893631.4619","26485716695.2895","24956952380.9524","27484942028.9855","34850745454.5455","26639520270.2703","41271567685.5895","50498579852.5798","57688103357.472","54446105868.8147","48338951289.3983","61644757197.6967","45776393929.5039","54963389065.8174","73044963355.3201","103041198807.436","122861227969.634","146885215190.76","176883968608.489","207885813676.527","152039299096.774","198135691908.438","254232970029.851","250693758574.61","275212144027.734","268172001782.043","229538879485.294","219551179629.814","255317280913.352","244451787010.19","229208724100.25","232097431855.149","291018835668.444",
"Tuvalu","TUV","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1595096585.13277","1667354148.20581","1810820733.46342","2031247995.18351","1967855559.77866","2181321406.76736","2075112672.62978","1973944757.78949","1952293777.73552","1887627985.07598","1761854170.58914","1926994063.63471","1868591542.18345","2336989595.14416","2927990514.02746","3675376181.71192","4541767353.94201","6165940956.62333","8265968116.30958","7368850482.09435","8974525424.1648","11967749370.5188","12687182854.3048","13529848054.6971","13633808213.8925","11206351649.6109","9492149318.62842","9117117964.4703","10205635842.0072","10363469626.7606","9554154049.81601","11568526504.5038",
"Uganda","UGA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","92285115.3039832","95562893.081761","96302935.0104822","123258909.853249","136049266.247379","215546218.487395","234453781.512605","235994397.759104","234733893.557423","237815126.05042","253501400.560224","339635854.341737","250280112.044818","223949579.831933","315977175.463623","257555555.555556","235100000","229000000","456521739.130435","375000000","324000000","295000000","381500000","305666666.666667","517947171.112164","528243192.691619","597833096.865729","1131226280.53605","1157116666.66667","954685725.673411","833711393.298546","728713332.084508","694106667.424356","682002410.011884","762125448.533135","1199003481.82985","1415906250.06171","1303961976.51791","1343623399.24455","1426046616.95701","1368560402.24846","1390734598.68552","1548626997.46546","1664868905.38871","1807281849.08664","2292674608.05786","2829448588.22902","3577000089.66293","4617770572.82389","7148939023.82281","6520260443.15756","7497355173.19725","7648498513.7527","7690477177.66994","6870189732.11304","8035899316.58179","5485150888.4881","6202981540.5169","7096219362.06144","7866761619.81261","8116375563.4643","10510437217.6143",
"Ukraine","UKR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26582969177.8267","23394555714.5219","18548654269.3691","16259872205.0955","17183185840.708","20258184199.0397","24182806491.5539","21479092648.2646","21890744964.28","18496427352.5209","15237155457.0986","17948421013.9333","19370637180.9907","20165396312.845","26029591013.9329","34473773265.6514","41869182586.2977","51424950495.0495","69542970297.0297","95771187727.825","54148526542.7662","69578607792.7315","93808675134.2939","100863971968.465","97353058926.5607","69553702878.0065","50257224864.6125","52487153295.527","62669890136.3332","70634804507.2701","75832830346.3646","63171510711.3048","83781068818.6702",
